ProbeName	pValue	qValue	LogFC	TestStat	GeneSymbols	GeneNames	up	down	up_padj	down_padj
ILMN_2692797	1.41862195132236e-12	1.82271641415653e-09	1.98735041726664	16.5096986405305	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	7.09310975661179e-13	0.999999999999291	9.59324428503437e-10	1
ILMN_2648669	1.53119350848354e-12	1.87367045654769e-09	2.11737397474217	16.4377793737999	Gpnmb	glycoprotein (transmembrane) nmb	7.65596754241769e-13	0.999999999999234	9.83676989687537e-10	1
ILMN_2748875	1.62757652714623e-12	1.90108336445803e-09	2.07857430317134	16.3804839099001	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	8.13788263573114e-13	0.999999999999186	9.95805571858967e-10	1
ILMN_3028575	1.74056880006377e-12	1.94466941109734e-09	2.12459215121069	16.3176885079111	Syngr1	synaptogyrin 1	8.70284400031887e-13	0.99999999999913	1.01653173761906e-09	1
ILMN_2769089	1.82522534708525e-12	1.95428398933541e-09	2.64976953424963	16.2733843057727	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	9.12612673542627e-13	0.999999999999087	1.01962642921847e-09	1
ILMN_2615380	2.25746648068542e-12	2.32040464616693e-09	2.53713780489643	16.0763950613725	Aspg	asparaginase	1.12873324034271e-12	0.999999999998871	1.20854408654527e-09	1
ILMN_1224472	2.69157955148159e-12	2.4891896497294e-09	2.68098260108058	15.9149552521573	Ccl4	chemokine (C-C motif) ligand 4	1.34578977574079e-12	0.999999999998654	1.28904464003844e-09	1
ILMN_3006790	2.72143079383223e-12	2.4891896497294e-09	1.38976753928224	15.9048787515822	Hpse	heparanase	1.36071539691611e-12	0.999999999998639	1.28904464003844e-09	1
ILMN_2646322	2.78349310087624e-12	2.4891896497294e-09	2.14551205528456	15.8842955658463	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	1.39174655043812e-12	0.999999999998608	1.28904464003844e-09	1
ILMN_2451022	2.80914113873809e-12	2.4891896497294e-09	2.03841199988826	15.8759296336998	Vim	vimentin	1.40457056936904e-12	0.999999999998595	1.28904464003844e-09	1
ILMN_2773624	3.65196199731967e-12	3.12814891483746e-09	1.43312269282398	15.6382213136698	Hexa	hexosaminidase A	1.82598099865984e-12	0.999999999998174	1.61800805939868e-09	1
ILMN_2731760	3.9503337660408e-12	3.27457183180486e-09	2.32601519388542	15.5676745694066	Myo1f	myosin IF	1.9751668830204e-12	0.999999999998025	1.69186211309918e-09	1
ILMN_2806700	4.14880608585394e-12	3.3316209371309e-09	1.84961567975427	15.5237801300562	Cyba	cytochrome b-245, alpha polypeptide	2.07440304292697e-12	0.999999999997926	1.71954629013208e-09	1
ILMN_2837671	4.42292584361758e-12	3.40118551395903e-09	2.19160241220175	15.4666506430045	Fblim1	filamin binding LIM protein 1	2.21146292180879e-12	0.999999999997789	1.75212587082738e-09	1
ILMN_2991255	4.5001481680588e-12	3.40118551395903e-09	2.54496666718192	15.4512264873509	Gpr84	G protein-coupled receptor 84	2.2500740840294e-12	0.99999999999775	1.75212587082738e-09	1
ILMN_2754698	5.0462099373722e-12	3.70458531231748e-09	2.11934020979897	15.3495037871773	Cd84	CD84 antigen	2.5231049686861e-12	0.999999999997477	1.90521530347756e-09	1
ILMN_2831436	5.18990820887377e-12	3.70458531231748e-09	1.38266942403011	15.3246527255582	Fcrls	Fc receptor-like S, scavenger receptor	2.59495410443688e-12	0.999999999997405	1.90521530347756e-09	1
ILMN_2956092	6.49887898842684e-12	4.46794637308091e-09	1.8375229655059	15.1268367077991	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	3.24943949421342e-12	0.999999999996751	2.29435084023074e-09	1
ILMN_2867076	6.6070732839271e-12	4.46794637308091e-09	1.96059476395306	15.11240163364	H2-Oa	histocompatibility 2, O region alpha locus	3.30353664196355e-12	0.999999999996696	2.29435084023074e-09	1
ILMN_2687403	6.94062956185652e-12	4.5731630218212e-09	1.93031547456412	15.0694126539004	Fcgr3	Fc receptor, IgG, low affinity III	3.47031478092826e-12	0.99999999999653	2.34675470856614e-09	1
ILMN_2867147	8.27664095446057e-12	5.31712106516933e-09	2.39636384034011	14.9166074973255	Tyrobp	TYRO protein tyrosine kinase binding protein	4.13832047723028e-12	0.999999999995862	2.72672875136889e-09	1
ILMN_3101732	1.10753839283183e-11	6.94156440990235e-09	1.53199039102901	14.6666743917456	Syngr1	synaptogyrin 1	5.53769196415917e-12	0.999999999994462	3.55755176007495e-09	1
ILMN_1252076	1.13717572181524e-11	6.95762012463958e-09	2.71415249811178	14.6441928114193			5.6858786090762e-12	0.999999999994314	3.56365908823003e-09	1
ILMN_2609813	1.28350195078388e-11	7.67026735564964e-09	1.29237696533672	14.5415185586967	Chil1	chitinase-like 1	6.41750975391941e-12	0.999999999993582	3.92644638443969e-09	1
ILMN_2623280	1.51591461588475e-11	8.81024146008633e-09	2.07196501648064	14.4013444863844	Osmr	oncostatin M receptor	7.57957307942373e-12	0.99999999999242	4.50523711027142e-09	1
ILMN_1241171	1.54282937970925e-11	8.81024146008633e-09	1.3895990528647	14.3865885313679	Anxa3	annexin A3	7.71414689854623e-12	0.999999999992286	4.50523711027142e-09	1
ILMN_2749717	1.70620015975845e-11	9.15845394332453e-09	1.69998759552987	14.3024422330325	Bcl3	B cell leukemia/lymphoma 3	8.53100079879227e-12	0.999999999991469	4.67081151109551e-09	1
ILMN_2847115	1.73388463460303e-11	9.15845394332453e-09	2.81618979410757	14.2890244932588	Hcar2	hydroxycarboxylic acid receptor 2	8.66942317301514e-12	0.999999999991331	4.67081151109551e-09	1
ILMN_2878071	1.74124582372125e-11	9.15845394332453e-09	2.58066358560208	14.2854945827988	Lyz1	lysozyme 1	8.70622911860625e-12	0.999999999991294	4.67081151109551e-09	1
ILMN_1228657	1.76284469096729e-11	9.15845394332453e-09	2.73814385596081	14.2752269376353	Fcgr2b	Fc receptor, IgG, low affinity IIb	8.81422345483644e-12	0.999999999991186	4.67081151109551e-09	1
ILMN_2905717	1.79761665855768e-11	9.15845394332453e-09	2.38602531278767	14.2589711852865	Cd180	CD180 antigen	8.98808329278842e-12	0.999999999991012	4.67081151109551e-09	1
ILMN_2955509	1.81764856251528e-11	9.15845394332453e-09	3.52235596790686	14.2497554355212	Klk6	kallikrein related-peptidase 6	9.08824281257639e-12	0.999999999990912	4.67081151109551e-09	1
ILMN_2987709	1.87371945007338e-11	9.2015795252193e-09	2.75100150919804	14.2245156229544	Slc15a3	solute carrier family 15, member 3	9.36859725036692e-12	0.999999999990631	4.68926648881368e-09	1
ILMN_2794526	1.89782353907702e-11	9.2015795252193e-09	1.57014190553313	14.2139079384382	Cnr2	cannabinoid receptor 2 (macrophage)	9.48911769538512e-12	0.999999999990511	4.68926648881368e-09	1
ILMN_2840514	1.96622041824064e-11	9.35666038657956e-09	1.95869800378897	14.1845605310878	Klhl6	kelch-like 6	9.83110209120318e-12	0.999999999990169	4.76660057429525e-09	1
ILMN_1246800	2.04196904948574e-11	9.54045066629729e-09	2.28002869814938	14.1532832185944	Serpina3n	serine (or cysteine) peptidase inhibitor, clade A, member 3N	1.02098452474287e-11	0.99999999998979	4.85856283931807e-09	1
ILMN_2687586	2.43585574936782e-11	1.11775330699116e-08	2.60489590464321	14.0081042953852	Cxcl16	chemokine (C-X-C motif) ligand 16	1.21792787468391e-11	0.999999999987821	5.690380471955e-09	1
ILMN_2624209	2.72561213010869e-11	1.22083722617528e-08	1.54460077229467	13.9162446022966	St14	suppression of tumorigenicity 14 (colon carcinoma)	1.36280606505435e-11	0.999999999986372	6.2112771156286e-09	1
ILMN_2507286	2.75551850870398e-11	1.22083722617528e-08	1.47637414439232	13.9073526322276	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b	1.37775925435199e-11	0.999999999986222	6.2112771156286e-09	1
ILMN_3103896	3.10541418017679e-11	1.35253946081361e-08	2.83491897586695	13.8102553921401	Timp1	tissue inhibitor of metalloproteinase 1	1.5527070900884e-11	0.999999999984473	6.87929553344854e-09	1
ILMN_3135781	3.23101469451083e-11	1.38378974341408e-08	1.51389376183393	13.7781752863149	Anxa3	annexin A3	1.61550734725542e-11	0.999999999983845	7.03621903430889e-09	1
ILMN_1246056	3.43532568770776e-11	1.44717318355781e-08	1.72434745885143	13.7286867954184	Gngt2	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2	1.71766284385388e-11	0.999999999982823	7.35646368308553e-09	1
ILMN_2721149	3.68081656690434e-11	1.52557973096356e-08	2.58727061454825	13.6731540670857	Arl11	ADP-ribosylation factor-like 11	1.84040828345217e-11	0.999999999981596	7.75294617374924e-09	1
ILMN_2735961	3.80302052192962e-11	1.55120981511152e-08	1.6075247149757	13.6469414206486	Tlr13	toll-like receptor 13	1.90151026096481e-11	0.999999999980985	7.88114664129238e-09	1
ILMN_2607951	3.89125753089086e-11	1.5624006995516e-08	1.51477648500285	13.6285580102532	Haao	3-hydroxyanthranilate 3,4-dioxygenase	1.94562876544543e-11	0.999999999980544	7.93600355327798e-09	1
ILMN_1233455	4.17133202552959e-11	1.64908798553898e-08	1.63077965029122	13.5729775223652	Olfml3	olfactomedin-like 3	2.0856660127648e-11	0.999999999979143	8.37427492656515e-09	1
ILMN_2825803	4.9366932244534e-11	1.92209402710271e-08	1.99734293278074	13.4390382410895	Parp14	poly (ADP-ribose) polymerase family, member 14	2.4683466122267e-11	0.999999999975317	9.75832352221377e-09	1
ILMN_1216386	5.10161629037262e-11	1.9566602061747e-08	1.14567102157418	13.413037924012	Cd86	CD86 antigen	2.55080814518631e-11	0.999999999974492	9.93153286467463e-09	1
ILMN_2680142	5.59154061894165e-11	2.11302675419035e-08	1.06770788430238	13.3407050144652	Anxa5	annexin A5	2.79577030947082e-11	0.999999999972042	1.07228223346973e-08	1
ILMN_1249688	6.06609659901055e-11	2.25347952027662e-08	1.92133779466625	13.2767159763049	Tnfaip8l2	tumor necrosis factor, alpha-induced protein 8-like 2	3.03304829950528e-11	0.999999999969669	1.14306932187945e-08	1
ILMN_2675811	6.13859852976471e-11	2.25347952027662e-08	1.71573927363075	13.2674041310975			3.06929926488235e-11	0.999999999969307	1.14306932187945e-08	1
ILMN_2827780	6.7613925169312e-11	2.44714793672649e-08	1.5073689253968	13.1918666648224	Phf11a|Phf11c|Phf11d|Phf11b|Setdb2-phf11c	PHD finger protein 11A|PHD finger protein 11C|PHD finger protein 11D|PHD finger protein 11B|Setdb2-Phf11c readthrough	3.3806962584656e-11	0.999999999966193	1.24105359648272e-08	1
ILMN_2954881	6.99025769434825e-11	2.49484238849538e-08	1.2754832520412	13.1659265588994	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	3.49512884717413e-11	0.999999999965049	1.26499050684273e-08	1
ILMN_2674884	7.51189025414841e-11	2.64428827206646e-08	1.87804802056299	13.1099863947367	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	3.7559451270742e-11	0.999999999962441	1.34050724903369e-08	1
ILMN_2773113	7.82858727991246e-11	2.7185298288096e-08	2.1405890786024	13.0779764757749	Capg	capping protein (actin filament), gelsolin-like	3.91429363995623e-11	0.999999999960857	1.37788498172541e-08	1
ILMN_1253813	9.29226164405625e-11	3.18377663289751e-08	1.51951109446934	12.9457936495177	Nckap1l	NCK associated protein 1 like	4.64613082202812e-11	0.999999999953539	1.61340032072509e-08	1
ILMN_2595973	9.59260146448918e-11	3.2043964413046e-08	1.41097540479697	12.9213814997435	Grn	granulin	4.79630073224459e-11	0.999999999952037	1.6232797761872e-08	1
ILMN_2872058	9.60184169282229e-11	3.2043964413046e-08	1.79258762047543	12.9206431953644	Ctsh	cathepsin H	4.80092084641114e-11	0.999999999951991	1.6232797761872e-08	1
ILMN_1214715	1.00107085848547e-10	3.29077898647022e-08	1.84441711400131	12.8886988524448	Gfap	glial fibrillary acidic protein	5.00535429242734e-11	0.999999999949946	1.66621720833935e-08	1
ILMN_2628822	1.01457213961299e-10	3.29077898647022e-08	1.78408768780868	12.8784499767424	Oas1g|Oas1a	2'-5' oligoadenylate synthetase 1G|2'-5' oligoadenylate synthetase 1A	5.07286069806493e-11	0.999999999949271	1.66621720833935e-08	1
ILMN_2685516	1.02448658955371e-10	3.29077898647022e-08	2.02175744181102	12.8710144872683	Hcls1	hematopoietic cell specific Lyn substrate 1	5.12243294776857e-11	0.999999999948776	1.66621720833935e-08	1
ILMN_3114585	1.27797626690577e-10	4.05434026304661e-08	2.01823108551435	12.7029032653443	Cd44	CD44 antigen	6.38988133452885e-11	0.999999999936101	2.05250975816735e-08	1
ILMN_1224077	1.31616630781721e-10	4.12457629414376e-08	1.60900888430137	12.6806474083074	Vav1	vav 1 oncogene	6.58083153908604e-11	0.999999999934192	2.08774849456659e-08	1
ILMN_2671923	1.38679285802124e-10	4.28914661450077e-08	2.04746313651282	12.641216644415	Ly86	lymphocyte antigen 86	6.93396429010618e-11	0.99999999993066	2.17041153986786e-08	1
ILMN_3143483	1.40206372579704e-10	4.28914661450077e-08	1.74736058617661	12.6329678006454	Lat2	linker for activation of T cells family, member 2	7.01031862898518e-11	0.999999999929897	2.17041153986786e-08	1
ILMN_2743244	1.47441440093554e-10	4.45533782601876e-08	1.94655478324177	12.5951245384698	Cd86	CD86 antigen	7.3720720046777e-11	0.999999999926279	2.25357203990484e-08	1
ILMN_3001824	1.50126434851643e-10	4.45533782601876e-08	1.57653979714361	12.5815734146595	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	7.50632174258216e-11	0.999999999924937	2.25357203990484e-08	1
ILMN_2619528	1.50840328000791e-10	4.45533782601876e-08	1.98165979123051	12.5780131256941	Klhl6	kelch-like 6	7.54201640003954e-11	0.99999999992458	2.25357203990484e-08	1
ILMN_2663258	1.58176568686374e-10	4.55473305217544e-08	2.54020228565463	12.5424171190209	Clec7a	C-type lectin domain family 7, member a	7.9088284343187e-11	0.999999999920912	2.30295491402129e-08	1
ILMN_3049559	1.58889215385023e-10	4.55473305217544e-08	2.3282002671204	12.5390518865934	C4a|C4b	complement component 4A (Rodgers blood group)|complement component 4B (Chido blood group)	7.94446076925114e-11	0.999999999920555	2.30295491402129e-08	1
ILMN_2902979	1.59522891658867e-10	4.55473305217544e-08	1.61926186683324	12.5360728210268	Fas	Fas (TNF receptor superfamily member 6)	7.97614458294333e-11	0.999999999920239	2.30295491402129e-08	1
ILMN_2701515	1.85970174437386e-10	5.25151161815111e-08	1.35598412060955	12.4216887988748	Lrrk1	leucine-rich repeat kinase 1	9.29850872186931e-11	0.999999999907015	2.65493087362084e-08	1
ILMN_1225565	2.07594781687128e-10	5.79843815762407e-08	2.34843460625787	12.3401773356706	Igf1	insulin-like growth factor 1	1.03797390843564e-10	0.999999999896203	2.93107862912865e-08	1
ILMN_2602711	2.21504147069922e-10	6.10871602270916e-08	0.832692313444816	12.2923202704281	Tgfbr1	transforming growth factor, beta receptor I	1.10752073534961e-10	0.999999999889248	3.08720057061646e-08	1
ILMN_2644350	2.23457721187166e-10	6.10871602270916e-08	0.823764245958857	12.2858519081485	Thy1	thymus cell antigen 1, theta	1.11728860593583e-10	0.999999999888271	3.08720057061646e-08	1
ILMN_2795078	2.31261393271701e-10	6.25549897147674e-08	1.47999062560568	12.2605916013476	Unc93b1	unc-93 homolog B1 (C. elegans)	1.15630696635851e-10	0.999999999884369	3.16102341643771e-08	1
ILMN_2919411	2.34493013826289e-10	6.27684060030642e-08	1.24773792715026	12.2503912812504	Osm	oncostatin M	1.17246506913145e-10	0.999999999882753	3.17145630331272e-08	1
ILMN_2743013	2.45286135568184e-10	6.4980596141192e-08	1.83459487431489	12.2173607074598	Ncf4	neutrophil cytosolic factor 4	1.22643067784092e-10	0.999999999877357	3.2828738675498e-08	1
ILMN_2631161	2.95360006813398e-10	7.74476132151417e-08	3.09443550010808	12.0817452232486	Fcgr4	Fc receptor, IgG, low affinity IV	1.47680003406699e-10	0.99999999985232	3.91230211086798e-08	1
ILMN_2694960	3.28200249622238e-10	8.4848013975554e-08	1.21902223281028	12.0053081931053	Msn	moesin	1.64100124811119e-10	0.9999999998359	4.28525323108859e-08	1
ILMN_1253808	3.30186457468008e-10	8.4848013975554e-08	2.42351905401558	12.0009452884579	Oas1g|Oas1a	2'-5' oligoadenylate synthetase 1G|2'-5' oligoadenylate synthetase 1A	1.65093228734004e-10	0.999999999834907	4.28525323108859e-08	1
ILMN_1241695	3.33572216874216e-10	8.48693589803635e-08	1.38726987080017	11.9935711023868	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D	1.66786108437108e-10	0.999999999833214	4.28590262850836e-08	1
ILMN_2718843	3.38806445565316e-10	8.53559728597248e-08	1.21572364272493	11.9823238091786	Fam111a	family with sequence similarity 111, member A	1.69403222782658e-10	0.999999999830597	4.31005407509501e-08	1
ILMN_1231309	3.44589358915362e-10	8.5970026757748e-08	2.52837079731842	11.9701071498527	Ly9	lymphocyte antigen 9	1.72294679457681e-10	0.999999999827705	4.34064350786669e-08	1
ILMN_2742075	3.59871548608474e-10	8.89194152364611e-08	2.155078651857	11.9388285587098	Cd14	CD14 antigen	1.79935774304237e-10	0.999999999820064	4.48913552650095e-08	1
ILMN_2929518	3.77913352498211e-10	9.21633695584283e-08	1.35811548466022	11.9036447535947	Cchcr1	coiled-coil alpha-helical rod protein 1	1.88956676249106e-10	0.999999999811043	4.65164176544898e-08	1
ILMN_1230587	3.8293438631901e-10	9.21633695584283e-08	1.35848254994691	11.8941655349373	Lpxn	leupaxin	1.91467193159505e-10	0.999999999808533	4.65164176544898e-08	1
ILMN_1222441	3.83759993102379e-10	9.21633695584283e-08	1.39834019054246	11.8926193370718	Gsg1	germ cell associated 1	1.91879996551189e-10	0.99999999980812	4.65164176544898e-08	1
ILMN_2997494	4.05830799342805e-10	9.65614263954821e-08	1.95650036513052	11.8525280473167	Lox	lysyl oxidase	2.02915399671403e-10	0.999999999797085	4.87319348164115e-08	1
ILMN_1251748	4.18258053248119e-10	9.86052953607056e-08	1.35840061272904	11.8309468410392	Cytip	cytohesin 1 interacting protein	2.09129026624059e-10	0.999999999790871	4.97591536773931e-08	1
ILMN_2707967	4.36154200988062e-10	1.01889586389002e-07	1.06032301345701	11.8010199222626	Man2b1	mannosidase 2, alpha B1	2.18077100494031e-10	0.999999999781923	5.14121766183038e-08	1
ILMN_2695793	4.64892917294287e-10	1.07410937139952e-07	1.67860882002253	11.7555529689457	Fes	feline sarcoma oncogene	2.32446458647144e-10	0.999999999767553	5.41893016201559e-08	1
ILMN_2806180	4.68149004151247e-10	1.07410937139952e-07	1.36517309394187	11.7505881461733	Csf3r	colony stimulating factor 3 receptor (granulocyte)	2.34074502075624e-10	0.999999999765925	5.41893016201559e-08	1
ILMN_1220418	4.88386272528409e-10	1.1106249597489e-07	1.61156012852983	11.7205190121457	Hcst	hematopoietic cell signal transducer	2.44193136264204e-10	0.999999999755807	5.60270627016184e-08	1
ILMN_2875251	5.00648112134399e-10	1.12852232785243e-07	1.57679070838179	11.7029280947461	Ang	angiogenin, ribonuclease, RNase A family, 5	2.50324056067199e-10	0.999999999749676	5.69254625553878e-08	1
ILMN_2746681	5.10149347682616e-10	1.13458621276972e-07	1.00307084770822	11.6896049367702	Themis2	thymocyte selection associated family member 2	2.55074673841308e-10	0.999999999744925	5.72226089918641e-08	1
ILMN_2721929	5.12168738301309e-10	1.13458621276972e-07	1.69390414423724	11.6868067165557	Havcr2	hepatitis A virus cellular receptor 2	2.56084369150654e-10	0.999999999743916	5.72226089918641e-08	1
ILMN_1226099	5.47061095981665e-10	1.20152384473853e-07	1.48345564995624	11.6402015209703	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b	2.73530547990833e-10	0.999999999726469	6.05940904458658e-08	1
ILMN_2910934	5.56690941459706e-10	1.21231246802458e-07	2.90712459679988	11.6278861136362	Cd52	CD52 antigen	2.78345470729853e-10	0.999999999721655	6.11337056525216e-08	1
ILMN_3059557	5.63245563177487e-10	1.21627909554386e-07	1.82709731065002	11.6196304293247	Naip5	NLR family, apoptosis inhibitory protein 5	2.81622781588743e-10	0.999999999718377	6.13293272753046e-08	1
ILMN_2644175	7.51885591841639e-10	1.61010033779622e-07	0.825595466021417	11.4173188299676	P4ha3	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	3.7594279592082e-10	0.999999999624057	8.11815296367841e-08	1
ILMN_2743642	7.9116084029697e-10	1.68020331513316e-07	2.24925618454126	11.3819399137013	Tgm1	transglutaminase 1, K polypeptide	3.95580420148485e-10	0.99999999960442	8.47102504712969e-08	1
ILMN_1234223	8.51138481145058e-10	1.79276274999873e-07	1.54785306288161	11.3313119782294	Pld4	phospholipase D family, member 4	4.25569240572529e-10	0.999999999574431	9.03789485536552e-08	1
ILMN_2719811	9.21054777438237e-10	1.92425565982361e-07	2.0993248919685	11.2768088960795	Lag3	lymphocyte-activation gene 3	4.60527388719119e-10	0.999999999539473	9.70014123599606e-08	1
ILMN_3053593	9.42157678779603e-10	1.94285685048269e-07	1.64359371018437	11.2612060502058	Glipr2	GLI pathogenesis-related 2	4.71078839389802e-10	0.999999999528921	9.79262525444905e-08	1
ILMN_1239843	9.45079605830783e-10	1.94285685048269e-07	2.65727196692519	11.2590745290445	Clec7a	C-type lectin domain family 7, member a	4.72539802915392e-10	0.99999999952746	9.79262525444905e-08	1
ILMN_3001827	9.76786160540177e-10	1.9811816469261e-07	1.70320992552672	11.2363785473903	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	4.88393080270089e-10	0.999999999511607	9.98452655395296e-08	1
ILMN_2768026	9.79141803166185e-10	1.9811816469261e-07	1.73763866258886	11.2347232182406	Gusb	glucuronidase, beta	4.89570901583093e-10	0.999999999510429	9.98452655395296e-08	1
ILMN_3124528	1.0399494725067e-09	2.08777981210973e-07	2.24885245243802	11.1933773582665	Hvcn1	hydrogen voltage-gated channel 1	5.19974736253348e-10	0.999999999480025	1.05210951161435e-07	1
ILMN_1237817	1.06163224364394e-09	2.1147073305072e-07	1.29982483691407	11.1792432009907	Gpr34	G protein-coupled receptor 34	5.30816121821968e-10	0.999999999469184	1.06555020529433e-07	1
ILMN_2686244	1.06982119689433e-09	2.1147073305072e-07	1.75233166548123	11.173983555305	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	5.34910598447165e-10	0.999999999465089	1.06555020529433e-07	1
ILMN_1255766	1.20464592280031e-09	2.36303712047324e-07	1.3760292342079	11.092974284949	Sh3bp2	SH3-domain binding protein 2	6.02322961400154e-10	0.999999999397677	1.19060716454613e-07	1
ILMN_2811737	1.24575507716199e-09	2.42516425892664e-07	1.40202330874245	11.0701523601711	Casp4	caspase 4, apoptosis-related cysteine peptidase	6.22877538580994e-10	0.999999999377122	1.22183848159663e-07	1
ILMN_1219946	1.32545476395854e-09	2.55207373095698e-07	1.69576587645681	11.0280687749817	Il10ra	interleukin 10 receptor, alpha	6.62727381979271e-10	0.999999999337273	1.28563112762495e-07	1
ILMN_1217041	1.33080857667524e-09	2.55207373095698e-07	1.96404146586941	11.0253373647786	Cd86	CD86 antigen	6.65404288337619e-10	0.999999999334596	1.28563112762495e-07	1
ILMN_1223041	1.41433142571164e-09	2.69215367751941e-07	1.69839723562694	10.9841540563008	Abi3	ABI gene family, member 3	7.0716571285582e-10	0.999999999292834	1.35612218830269e-07	1
ILMN_3142803	1.46032398127213e-09	2.75926068726102e-07	3.09136697892453	10.9625488551798	Cxcl10	chemokine (C-X-C motif) ligand 10	7.30161990636064e-10	0.999999999269838	1.3898498276574e-07	1
ILMN_1232760	1.47661605729618e-09	2.76967903827298e-07	1.67644942806936	10.9550658590428	Rasal3	RAS protein activator like 3	7.38308028648088e-10	0.999999999261692	1.39502216265955e-07	1
